
================================================================================
TABLE: paper_overlay_pnl_snapshots  (12 row(s) total, ALL rows — not overlay-filtered)
================================================================================
strategy_name	overlay_type	snapshot_date	pnl_1d_abs	pnl_1d_pct	pnl_inception_abs	pnl_inception_pct
paper_nifty_futures	base_futures	2026-06-26	-20907.25	-5003.83928571428571428571450	-25911.08928571428571428571450	
paper_nifty_futures	collar	2026-06-26	-6812.00	0	-6812.00	
paper_nifty_futures	pp	2026-06-26	-5919.55	0	-5919.55	
paper_nifty_proxy	base_ditm_call	2026-06-26	-24163.75	0	-24163.75	2096.0
paper_nifty_proxy	collar	2026-06-26	-6812.00	0	-6812.00	
paper_nifty_proxy	pp	2026-06-26	-5919.55	0	-5919.55	
paper_nifty_spot	base_etf	2026-06-29	-13451.75	0	-13451.75	272.3
paper_nifty_spot	collar	2026-06-29	-2752.75	0	-2752.75	
paper_nifty_spot	pp	2026-06-29	-5958.55	0	-5958.55	
paper_nifty_futures	base_futures	2026-06-29	-20907.25	-5003.83928571428571428571450	-25911.08928571428571428571450	
paper_nifty_futures	collar	2026-06-29	-2752.75	0	-2752.75	
paper_nifty_futures	pp	2026-06-29	-5958.55	0	-5958.55	
paper_nifty_proxy	base_ditm_call	2026-06-29	-31778.50	0	-31778.50	1978.85
paper_nifty_proxy	collar	2026-06-29	-2752.75	0	-2752.75	
paper_nifty_proxy	pp	2026-06-29	-5958.55	0	-5958.55	
paper_nifty_spot	base_etf	2026-06-30	-12706.200	0	-12706.200	272.43
paper_nifty_spot	collar	2026-06-30	-1917.50	0	-1917.50	
paper_nifty_spot	pp	2026-06-30	-6979.050	0	-6979.050	
paper_nifty_futures	base_futures	2026-06-30	-20907.250	-5003.83928571428571428571450	-25911.08928571428571428571450	
paper_nifty_futures	collar	2026-06-30	-1917.50	0	-1917.50	
paper_nifty_futures	pp	2026-06-30	-6979.050	0	-6979.050	
paper_nifty_proxy	base_ditm_call	2026-06-30	-17414.475	-5473.00	-22887.475	1980.0
paper_nifty_proxy	collar	2026-06-30	-1917.50	0	-1917.50	
paper_nifty_proxy	pp	2026-06-30	-3661.775	0	-3661.775	
paper_nifty_spot	base_etf	2026-07-01	-10297.50	0	-10297.50	272.85
paper_nifty_spot	collar	2026-07-01	-2830.75	0	-2830.75	
paper_nifty_spot	pp	2026-07-01	0	0	0	
paper_nifty_futures	base_futures	2026-07-01	-20907.25	-5003.83928571428571428571450	-25911.08928571428571428571450	
paper_nifty_futures	collar	2026-07-01	-2830.75	0	-2830.75	
paper_nifty_futures	pp	2026-07-01	0	0	0	
paper_nifty_proxy	base_ditm_call	2026-07-01	-15045.225	-5473.00	-20518.225	2016.45
paper_nifty_proxy	collar	2026-07-01	-2830.75	0	-2830.75	
paper_nifty_proxy	pp	2026-07-01	-3778.775	0	-3778.775	
paper_nifty_spot	base_etf	2026-07-02	-1981.75	0	-1981.75	274.3
paper_nifty_spot	collar	2026-07-02	-8277.75	0	-8277.75	
paper_nifty_spot	pp	2026-07-02	0	0	0	
paper_nifty_futures	base_futures	2026-07-02	-20907.25	-5003.83928571428571428571450	-25911.08928571428571428571450	
paper_nifty_futures	collar	2026-07-02	-8277.75	0	-8277.75	
paper_nifty_futures	pp	2026-07-02	0	0	0	
paper_nifty_proxy	base_ditm_call	2026-07-02	-3003.975	-5473.00	-8476.975	2201.7
paper_nifty_proxy	collar	2026-07-02	-8277.75	0	-8277.75	
paper_nifty_proxy	pp	2026-07-02	-3957.525	0	-3957.525	
paper_nifty_spot	base_etf	2026-07-03	7767.75	0	7767.75	276.0
paper_nifty_spot	collar	2026-07-03	-11482.25	0	-11482.25	
paper_nifty_spot	pp	2026-07-03	0	0	0	
paper_nifty_futures	base_futures	2026-07-03	-20907.25	-5003.83928571428571428571450	-25911.08928571428571428571450	
paper_nifty_futures	collar	2026-07-03	-11482.25	0	-11482.25	
paper_nifty_futures	pp	2026-07-03	0	0	0	
paper_nifty_proxy	base_ditm_call	2026-07-03	2066.025	-5473.00	-3406.975	2279.7
paper_nifty_proxy	collar	2026-07-03	-11482.25	0	-11482.25	
paper_nifty_proxy	pp	2026-07-03	-4012.775	0	-4012.775	
paper_nifty_spot	base_etf	2026-07-06	16255.55	0	16255.55	277.48
paper_nifty_spot	collar	2026-07-06	-16844.75	0	-16844.75	
paper_nifty_spot	pp	2026-07-06	0	0	0	
paper_nifty_futures	base_futures	2026-07-06	-20907.25	-5003.83928571428571428571450	-25911.08928571428571428571450	
paper_nifty_futures	collar	2026-07-06	-16844.75	0	-16844.75	
paper_nifty_futures	pp	2026-07-06	0	0	0	
paper_nifty_proxy	base_ditm_call	2026-07-06	9235.525	-5473.00	3762.525	2390.0
paper_nifty_proxy	collar	2026-07-06	-16844.75	0	-16844.75	
paper_nifty_proxy	pp	2026-07-06	-3970.525	0	-3970.525	
paper_nifty_spot	base_etf	2026-07-07	12011.65	0	12011.65	276.74
paper_nifty_spot	collar	2026-07-07	-13273.00	0	-13273.00	
paper_nifty_spot	pp	2026-07-07	0	0	0	
paper_nifty_futures	base_futures	2026-07-07	-20907.25	-5003.83928571428571428571450	-25911.08928571428571428571450	
paper_nifty_futures	collar	2026-07-07	-13273.00	0	-13273.00	
paper_nifty_futures	pp	2026-07-07	0	0	0	
paper_nifty_proxy	base_ditm_call	2026-07-07	11510.525	-5473.00	6037.525	2425.0
paper_nifty_proxy	collar	2026-07-07	-13273.00	0	-13273.00	
paper_nifty_proxy	pp	2026-07-07	-4097.275	0	-4097.275	
paper_nifty_spot	base_etf	2026-07-08	-16606.00	0	-16606.00	271.75
paper_nifty_spot	collar	2026-07-08	6054.75	0	6054.75	
paper_nifty_spot	pp	2026-07-08	0	0	0	
paper_nifty_futures	base_futures	2026-07-08	-20907.25	-5003.83928571428571428571450	-25911.08928571428571428571450	
paper_nifty_futures	collar	2026-07-08	6054.75	0	6054.75	
paper_nifty_futures	pp	2026-07-08	0	0	0	
paper_nifty_proxy	base_ditm_call	2026-07-08	-17414.475	-5473.00	-22887.475	
paper_nifty_proxy	collar	2026-07-08	6054.75	0	6054.75	
paper_nifty_proxy	pp	2026-07-08	-3314.025	0	-3314.025	
paper_nifty_spot	base_etf	2026-07-10	3523.85	0	3523.85	275.26
paper_nifty_spot	collar	2026-07-10	-4270.50	0	-4270.50	
paper_nifty_spot	pp	2026-07-10	0	0	0	
paper_nifty_futures	base_futures	2026-07-10	-20907.25	-5003.83928571428571428571450	-25911.08928571428571428571450	
paper_nifty_futures	collar	2026-07-10	-4270.50	0	-4270.50	
paper_nifty_futures	pp	2026-07-10	0	0	0	
paper_nifty_proxy	base_ditm_call	2026-07-10	-17414.475	-5473.00	-22887.475	
paper_nifty_proxy	collar	2026-07-10	-4270.50	0	-4270.50	
paper_nifty_proxy	pp	2026-07-10	-4058.275	0	-4058.275	
paper_nifty_spot	base_etf	2026-07-13	3753.25	0	3753.25	275.3
paper_nifty_spot	collar	2026-07-13	-5333.25	0	-5333.25	
paper_nifty_spot	pp	2026-07-13	0	0	0	
paper_nifty_futures	base_futures	2026-07-13	-20907.25	-5003.83928571428571428571450	-25911.08928571428571428571450	
paper_nifty_futures	collar	2026-07-13	-5333.25	0	-5333.25	
paper_nifty_futures	pp	2026-07-13	0	0	0	
paper_nifty_proxy	base_ditm_call	2026-07-13	-17414.475	-5473.00	-22887.475	
paper_nifty_proxy	collar	2026-07-13	-5333.25	0	-5333.25	
paper_nifty_proxy	pp	2026-07-13	-4064.775	0	-4064.775	
paper_nifty_spot	base_etf	2026-07-14	-6856.50	0	-6856.50	273.45
paper_nifty_spot	collar	2026-07-14	3409.25	0	3409.25	
paper_nifty_spot	pp	2026-07-14	0	0	0	
paper_nifty_futures	base_futures	2026-07-14	-20907.25	-5003.83928571428571428571450	-25911.08928571428571428571450	
paper_nifty_futures	collar	2026-07-14	3409.25	0	3409.25	
paper_nifty_futures	pp	2026-07-14	0	0	0	
paper_nifty_proxy	base_ditm_call	2026-07-14	-17414.475	-5473.00	-22887.475	
paper_nifty_proxy	collar	2026-07-14	3409.25	0	3409.25	
paper_nifty_proxy	pp	2026-07-14	-4123.275	0	-4123.275	
paper_nifty_spot	base_etf	2026-07-15	-5422.75	0	-5422.75	273.7
paper_nifty_spot	collar	2026-07-15	942.50	0	942.50	
paper_nifty_spot	pp	2026-07-15	0	0	0	
paper_nifty_futures	base_futures	2026-07-15	-20907.25	-5003.83928571428571428571450	-25911.08928571428571428571450	
paper_nifty_futures	collar	2026-07-15	942.50	0	942.50	
paper_nifty_futures	pp	2026-07-15	0	0	0	
paper_nifty_proxy	base_ditm_call	2026-07-15	-17414.475	-5473.00	-22887.475	
paper_nifty_proxy	collar	2026-07-15	942.50	0	942.50	
paper_nifty_proxy	pp	2026-07-15	-4207.775	0	-4207.775	
paper_nifty_spot	base_etf	2026-07-16	-2727.30	0	-2727.30	274.17
paper_nifty_spot	collar	2026-07-16	1166.75	0	1166.75	
paper_nifty_spot	pp	2026-07-16	0	0	0	
paper_nifty_futures	base_futures	2026-07-16	-20907.25	-5003.83928571428571428571450	-25911.08928571428571428571450	
paper_nifty_futures	collar	2026-07-16	1166.75	0	1166.75	
paper_nifty_futures	pp	2026-07-16	0	0	0	
paper_nifty_proxy	base_ditm_call	2026-07-16	-17414.475	-5473.00	-22887.475	
paper_nifty_proxy	collar	2026-07-16	1166.75	0	1166.75	
paper_nifty_proxy	pp	2026-07-16	-4285.775	0	-4285.775	
paper_nifty_spot	base_etf	2026-07-17	11208.75	0	11208.75	276.6
paper_nifty_spot	collar	2026-07-17	-8869.25	0	-8869.25	
paper_nifty_spot	pp	2026-07-17	0	0	0	
paper_nifty_futures	base_futures	2026-07-17	-20907.25	-5003.83928571428571428571450	-25911.08928571428571428571450	
paper_nifty_futures	collar	2026-07-17	-8869.25	0	-8869.25	
paper_nifty_futures	pp	2026-07-17	0	0	0	
paper_nifty_proxy	base_ditm_call	2026-07-17	-17414.475	-5473.00	-22887.475	
paper_nifty_proxy	collar	2026-07-17	-8869.25	0	-8869.25	
paper_nifty_proxy	pp	2026-07-17	-4269.525	0	-4269.525	
paper_nifty_spot	base_etf	2026-07-20	5473.75	0	5473.75	275.6
paper_nifty_spot	collar	2026-07-20	-5177.25	0	-5177.25	
paper_nifty_spot	pp	2026-07-20	0	0	0	
paper_nifty_futures	base_futures	2026-07-20	-20907.25	-5003.83928571428571428571450	-25911.08928571428571428571450	
paper_nifty_futures	collar	2026-07-20	-5177.25	0	-5177.25	
paper_nifty_futures	pp	2026-07-20	0	0	0	
paper_nifty_proxy	base_ditm_call	2026-07-20	-17414.475	13419.250	-3995.225	
paper_nifty_proxy	collar	2026-07-20	-5177.25	0	-5177.25	
paper_nifty_proxy	pp	2026-07-20	-4289.025	0	-4289.025	
paper_nifty_spot	base_etf	2026-07-21	35725.925	0	35725.925	275.18
paper_nifty_spot	collar	2026-07-21	-15784.60	0	-15784.60	
paper_nifty_spot	pp	2026-07-21	-4383.275	0	-4383.275	
paper_nifty_futures	base_futures	2026-07-21	-23199.475	-28172.08333333333333333333290	-51371.55833333333333333333290	24275.0
paper_nifty_futures	collar	2026-07-21	-503.75	0	-503.75	
paper_nifty_futures	pp	2026-07-21	-4383.275	0	-4383.275	
paper_nifty_proxy	base_ditm_call	2026-07-21	-22996.025	42224.21666666666666666666671	19228.19166666666666666666671	1312.45
paper_nifty_proxy	collar	2026-07-21	-503.75	0	-503.75	
paper_nifty_proxy	pp	2026-07-21	-4383.275	0	-4383.275	
paper_nifty_spot	base_etf	2026-07-22	25747.025	0	25747.025	273.44
paper_nifty_spot	collar	2026-07-22	-15635.10	0	-15635.10	
paper_nifty_spot	pp	2026-07-22	-4393.025	0	-4393.025	
paper_nifty_futures	base_futures	2026-07-22	-5625.1000	-28172.08333333333333333333290	-33797.18333333333333333333290	24077.1
paper_nifty_futures	collar	2026-07-22	-9530.6250	0	-9530.6250	
paper_nifty_futures	pp	2026-07-22	-4393.025	0	-4393.025	
paper_nifty_proxy	base_ditm_call	2026-07-22	-33555.275	42224.21666666666666666666671	8668.94166666666666666666671	1150.0
paper_nifty_proxy	collar	2026-07-22	6802.25	0	6802.25	
paper_nifty_proxy	pp	2026-07-22	-4393.025	0	-4393.025	
paper_nifty_spot	base_etf	2026-07-24	14563.775	0	14563.775	271.49
paper_nifty_spot	collar	2026-07-24	-15277.60	0	-15277.60	
paper_nifty_spot	pp	2026-07-24	-4432.025	0	-4432.025	
paper_nifty_futures	base_futures	2026-07-24	-17786.6000	-28172.08333333333333333333290	-45958.68333333333333333333290	23890.0
paper_nifty_futures	collar	2026-07-24	-9530.6250	0	-9530.6250	
paper_nifty_futures	pp	2026-07-24	-4432.025	0	-4432.025	
paper_nifty_proxy	base_ditm_call	2026-07-24	-20935.525	42224.21666666666666666666671	21288.69166666666666666666671	986.4
paper_nifty_proxy	collar	2026-07-24	-2346.50	0	-2346.50	
paper_nifty_proxy	pp	2026-07-24	-4432.025	0	-4432.025	
paper_nifty_spot	base_etf	2026-07-27	28385.125	0	28385.125	273.9
paper_nifty_spot	collar	2026-07-27	-15774.85	0	-15774.85	
paper_nifty_spot	pp	2026-07-27	-4445.025	0	-4445.025	
paper_nifty_futures	base_futures	2026-07-27	-2966.6000	-28172.08333333333333333333290	-31138.68333333333333333333290	24118.0
paper_nifty_futures	collar	2026-07-27	-9530.6250	0	-9530.6250	
paper_nifty_futures	pp	2026-07-27	-4445.025	0	-4445.025	
paper_nifty_proxy	base_ditm_call	2026-07-27	-9602.775	42224.21666666666666666666671	32621.44166666666666666666671	1160.75
paper_nifty_proxy	collar	2026-07-27	-2346.50	0	-2346.50	
paper_nifty_proxy	pp	2026-07-27	-4445.025	0	-4445.025	
paper_nifty_spot	base_etf	2026-07-28	27811.625	0	27811.625	273.8
paper_nifty_spot	collar	2026-07-28	-15953.60	0	-15953.60	
paper_nifty_spot	pp	2026-07-28	-4490.525	0	-4490.525	
paper_nifty_futures	base_futures	2026-07-28	-2830.1000	-28172.08333333333333333333290	-31002.18333333333333333333290	24120.1
paper_nifty_futures	collar	2026-07-28	-9530.6250	0	-9530.6250	
paper_nifty_futures	pp	2026-07-28	-4490.525	0	-4490.525	
paper_nifty_proxy	base_ditm_call	2026-07-28	-9446.775	42224.21666666666666666666671	32777.44166666666666666666671	1163.15
paper_nifty_proxy	collar	2026-07-28	-2346.50	0	-2346.50	
paper_nifty_proxy	pp	2026-07-28	-4490.525	0	-4490.525	
paper_nifty_spot	base_etf	2026-07-29	38134.625	0	38134.625	275.6
paper_nifty_spot	collar	2026-07-29	-16099.85	0	-16099.85	
paper_nifty_spot	pp	2026-07-29	-3492.775	0	-3492.775	
paper_nifty_futures	base_futures	2026-07-29	9058.4000	-28172.08333333333333333333290	-19113.68333333333333333333290	24303.0
paper_nifty_futures	collar	2026-07-29	-9530.6250	0	-9530.6250	
paper_nifty_futures	pp	2026-07-29	-3492.775	0	-3492.775	
paper_nifty_proxy	base_ditm_call	2026-07-29	1521.975	42224.21666666666666666666671	43746.19166666666666666666671	1331.9
paper_nifty_proxy	collar	2026-07-29	-2346.50	0	-2346.50	
paper_nifty_proxy	pp	2026-07-29	-3492.775	0	-3492.775	
paper_nifty_spot	base_etf	2026-07-31	47884.125	0	47884.125	277.3
paper_nifty_spot	collar	2026-07-31	-16194.10	0	-16194.10	
paper_nifty_spot	pp	2026-07-31	-3492.775	0	-3492.775	
paper_nifty_futures	base_futures	2026-07-31	17313.4000	-28172.08333333333333333333290	-10858.68333333333333333333290	24430.0
paper_nifty_futures	collar	2026-07-31	-9530.6250	0	-9530.6250	
paper_nifty_futures	pp	2026-07-31	-3492.775	0	-3492.775	
paper_nifty_proxy	base_ditm_call	2026-07-31	9263.475	42224.21666666666666666666671	51487.69166666666666666666671	1451.0
paper_nifty_proxy	collar	2026-07-31	-2346.50	0	-2346.50	
paper_nifty_proxy	pp	2026-07-31	-3492.775	0	-3492.775	
paper_nifty_spot	base_etf	2026-08-03	62623.075	0	62623.075	279.87
paper_nifty_spot	overlay_pp	2026-08-03	-3492.775	-3492.775	-6985.550	
paper_nifty_spot	overlay_collar_put	2026-08-03	-11170.90	-3120.65	-14291.55	18.05
paper_nifty_spot	overlay_collar_call	2026-08-03	-5140.20	-5140.20	-10280.40	
paper_nifty_spot	overlay_cc	2026-08-03	13570.70	13570.70	27141.40	
paper_nifty_futures	base_futures	2026-08-03	32393.4000	-28172.08333333333333333333290	4221.31666666666666666666710	24662.0
paper_nifty_futures	overlay_pp	2026-08-03	-3492.775	-3492.775	-6985.550	
paper_nifty_futures	overlay_collar_call	2026-08-03	-445.5750	-445.5750	-891.1500	
paper_nifty_futures	overlay_collar_put	2026-08-03	-9085.050	-9085.050	-18170.100	
paper_nifty_proxy	base_ditm_call	2026-08-03	23215.725	42224.21666666666666666666671	65439.94166666666666666666671	1665.65
paper_nifty_proxy	overlay_pp	2026-08-03	-3492.775	-3492.775	-6985.550	
paper_nifty_proxy	overlay_collar_call	2026-08-03	6559.80	6559.80	13119.60	
paper_nifty_proxy	overlay_cc	2026-08-03	13570.70	13570.70	27141.40	
paper_nifty_proxy	overlay_collar_put	2026-08-03	-8906.30	-8906.30	-17812.60	
paper_nifty_spot	base_etf	2026-08-04	56486.625	0	56486.625	278.8
paper_nifty_spot	overlay_pp	2026-08-04	-3492.775	-3492.775	-6985.550	
paper_nifty_spot	overlay_collar_put	2026-08-04	-11219.65	-3120.65	-14340.30	17.3
paper_nifty_spot	overlay_cc	2026-08-04	13570.70	13570.70	27141.40	
paper_nifty_spot	overlay_collar_call	2026-08-04	-5140.20	-5140.20	-10280.40	
paper_nifty_futures	base_futures	2026-08-04	24853.4000	-28172.08333333333333333333290	-3318.68333333333333333333290	24546.0
paper_nifty_futures	overlay_pp	2026-08-04	-3492.775	-3492.775	-6985.550	
paper_nifty_futures	overlay_collar_call	2026-08-04	-445.5750	-445.5750	-891.1500	
paper_nifty_futures	overlay_collar_put	2026-08-04	-9085.050	-9085.050	-18170.100	
paper_nifty_proxy	base_ditm_call	2026-08-04	16309.475	42224.21666666666666666666671	58533.69166666666666666666671	1559.4
paper_nifty_proxy	overlay_pp	2026-08-04	-3492.775	-3492.775	-6985.550	
paper_nifty_proxy	overlay_cc	2026-08-04	13570.70	13570.70	27141.40	
paper_nifty_proxy	overlay_collar_call	2026-08-04	6559.80	6559.80	13119.60	
paper_nifty_proxy	overlay_collar_put	2026-08-04	-8906.30	-8906.30	-17812.60	
paper_nifty_spot	base_etf	2026-08-05	52016.45	0	52016.45	280.07
paper_nifty_futures	base_futures	2026-08-05	-149.50	0	-149.50	24652.7
paper_nifty_proxy	base_ditm_call	2026-08-05	-835.25	0	-835.25	1172.0
paper_nifty_spot	base_etf	2026-08-07	50640.05	0	50640.05	279.83
paper_nifty_futures	base_futures	2026-08-07	-325.00	0	-325.00	24650.0
paper_nifty_proxy	base_ditm_call	2026-08-07	-2970.5	-3443.375	-6413.875	1354.3
paper_nifty_spot	base_etf	2026-08-10	55572.15	0	55572.15	280.69
paper_nifty_futures	base_futures	2026-08-10	325.00	0	325.00	24660.0
paper_nifty_proxy	base_ditm_call	2026-08-10	-3487.25	-3443.375	-6930.625	1346.35

================================================================================
TABLE: paper_exit_events  (122 row(s) total, ALL rows — not overlay-filtered)
================================================================================
id	strategy_name	leg_name	trade_id	snapshot_id	event_time	detected_by	exit_signal	severity	ltp	mid	bid	ask	delta	dte	entry_price	threshold_value	delta_stop_would_fire	premium_stop_would_fire	actual_rule_used	status	notes	created_at	counterfactual_dte_marks
1	paper_nifty_spot	overlay_cc	NSE_FO|71474		2026-06-04T00:00:00	EOD	LOSS_STOP	ACTION	8690.0		0.0	11944.05	1.0		221.38	2.5	1	1	BOTH	DISMISSED	Mark 8690.0 >= 2.5x entry credit 221.38	2026-06-04 10:05:06	
2	paper_nifty_spot	overlay_cc	NSE_FO|71474		2026-06-04T00:00:00	EOD	DELTA_STOP	ACTION	8690.0		0.0	11944.05	1.0		221.38	0.55	1	1	BOTH	DISMISSED	Short call delta 1.0 >= 0.55	2026-06-04 10:05:06	
3	paper_nifty_spot	overlay_collar_call	NSE_FO|71474		2026-06-04T00:00:00	EOD	COLLAR_CALL_WARN	WARNING	8690.0		0.0	11944.05	1.0		220.62	0.55	1	1	BOTH	DISMISSED	Collar short call delta 1.0 >= 0.55 warning	2026-06-04 10:05:06	
4	paper_csp_nifty_v1	short_put	NSE_FO|79653		2026-06-04T00:00:00	EOD	PROFIT_TARGET	ACTION	1.45		1.15	1.45	-0.0009		199.925	0.5	0	0	NEITHER	DISMISSED	Mark 1.45 <= 50% of entry credit 199.925	2026-06-04 10:05:06	
5	paper_csp_nifty_v1	short_put	NSE_FO|79653		2026-06-04T00:00:00	EOD	TIME_STOP	ACTION	1.45		1.15	1.45	-0.0009		199.925	21.0	0	0	NEITHER	DISMISSED	Days held 24 >= 21	2026-06-04 10:05:06	
6	paper_nifty_spot	overlay_cc	NSE_FO|71474		2026-06-05T00:00:00	EOD	LOSS_STOP	ACTION	8690.0		0.0	0.0	1.0		221.38	2.5	1	1	BOTH	DISMISSED	Mark 8690.0 >= 2.5x entry credit 221.38	2026-06-05 10:05:06	
7	paper_nifty_spot	overlay_cc	NSE_FO|71474		2026-06-05T00:00:00	EOD	DELTA_STOP	ACTION	8690.0		0.0	0.0	1.0		221.38	0.55	1	1	BOTH	DISMISSED	Short call delta 1.0 >= 0.55	2026-06-05 10:05:06	
8	paper_nifty_spot	overlay_collar_call	NSE_FO|71474		2026-06-05T00:00:00	EOD	COLLAR_CALL_WARN	WARNING	8690.0		0.0	0.0	1.0		220.62	0.55	1	1	BOTH	DISMISSED	Collar short call delta 1.0 >= 0.55 warning	2026-06-05 10:05:06	
9	paper_csp_nifty_v1	short_put	NSE_FO|79653		2026-06-05T00:00:00	EOD	PROFIT_TARGET	ACTION	1.7		1.4	1.7	-0.0011		199.925	0.5	0	0	NEITHER	DISMISSED	Mark 1.7 <= 50% of entry credit 199.925	2026-06-05 10:05:06	
10	paper_csp_nifty_v1	short_put	NSE_FO|79653		2026-06-05T00:00:00	EOD	TIME_STOP	ACTION	1.7		1.4	1.7	-0.0011		199.925	21.0	0	0	NEITHER	DISMISSED	Days held 25 >= 21	2026-06-05 10:05:06	
11	paper_nifty_spot	overlay_cc	NSE_FO|71474		2026-06-08T00:00:00	EOD	LOSS_STOP	ACTION	8690.0		0.0	0.0	1.0		221.38	2.5	1	1	BOTH	DISMISSED	Mark 8690.0 >= 2.5x entry credit 221.38	2026-06-08 10:05:06	
12	paper_nifty_spot	overlay_cc	NSE_FO|71474		2026-06-08T00:00:00	EOD	DELTA_STOP	ACTION	8690.0		0.0	0.0	1.0		221.38	0.55	1	1	BOTH	DISMISSED	Short call delta 1.0 >= 0.55	2026-06-08 10:05:06	
13	paper_nifty_spot	overlay_cc	NSE_FO|71474		2026-06-08T00:00:00	EOD	TIME_STOP	ACTION	8690.0		0.0	0.0	1.0		221.38	21.0	1	1	BOTH	DISMISSED	Days held 28 >= 21	2026-06-08 10:05:06	
14	paper_nifty_spot	overlay_collar_call	NSE_FO|71474		2026-06-08T00:00:00	EOD	COLLAR_CALL_WARN	WARNING	8690.0		0.0	0.0	1.0		220.62	0.55	1	1	BOTH	DISMISSED	Collar short call delta 1.0 >= 0.55 warning	2026-06-08 10:05:06	
15	paper_csp_nifty_v1	short_put	NSE_FO|63876		2026-06-08T00:00:00	EOD	PROFIT_TARGET	ACTION	1.45		1.45	1.5	-0.001		210.51	63.153				DISMISSED	LTP 1.45 ≤ 30% of entry credit 210.51 (70% captured)	2026-06-08 10:05:06	
16	paper_csp_nifty_v1	short_put	NSE_FO|63876		2026-06-08T00:00:00	EOD	TIME_STOP	ACTION	1.45		1.45	1.5	-0.001		210.51	21.0				DISMISSED	Days held 28 ≥ 21	2026-06-08 10:05:06	
17	paper_csp_nifty_v1	short_put	0		2026-06-09T03:45:05.611867	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 03:45:05	
18	paper_csp_nifty_v1	short_put	0		2026-06-09T03:46:38.245647	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 03:46:38	
19	paper_csp_nifty_v1	short_put	0		2026-06-09T03:48:14.783245	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 03:48:14	
20	paper_csp_nifty_v1	short_put	0		2026-06-09T03:49:47.507370	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 03:49:47	
21	paper_csp_nifty_v1	short_put	0		2026-06-09T03:51:20.223575	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 03:51:20	
22	paper_csp_nifty_v1	short_put	0		2026-06-09T03:52:53.004635	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 03:52:53	
23	paper_csp_nifty_v1	short_put	0		2026-06-09T03:54:25.455033	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 03:54:25	
24	paper_csp_nifty_v1	short_put	0		2026-06-09T03:57:39.125175	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 03:57:39	
25	paper_csp_nifty_v1	short_put	0		2026-06-09T03:59:12.947302	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 03:59:12	
26	paper_csp_nifty_v1	short_put	0		2026-06-09T04:00:46.315205	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:00:46	
27	paper_csp_nifty_v1	short_put	0		2026-06-09T04:02:19.396710	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:02:19	
28	paper_csp_nifty_v1	short_put	0		2026-06-09T04:03:51.412539	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:03:51	
29	paper_csp_nifty_v1	short_put	0		2026-06-09T04:05:23.768998	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:05:23	
30	paper_csp_nifty_v1	short_put	0		2026-06-09T04:06:55.759869	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:06:55	
31	paper_csp_nifty_v1	short_put	0		2026-06-09T04:08:27.900130	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:08:27	
32	paper_csp_nifty_v1	short_put	0		2026-06-09T04:10:00.237014	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:10:00	
33	paper_csp_nifty_v1	short_put	0		2026-06-09T04:11:32.635922	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:11:32	
